,year,state,district,party,candidatevotes,race_id,clean_namehouse,FEC_ID,clean_namefec,similarity_score
66,1976,AL,5,DEM,113553,AL5_1976,RONNIE FLIPPO,H6AL05038,RONNIE FLIPPO,1.0
67,2024,WA,7,DEM,352286,WA7_2024,PRAMILA JAYAPAL,H6WA07458,PRAMILA JAYAPAL,1.0
68,1984,CO,4,DEM,56462,CO4_1984,MARY BATES,H4CO04017,MARY BATES,1.0
69,2024,WA,6,DEM,239687,WA6_2024,EMILY RANDALL,H4WA06117,EMILY RANDALL,1.0
70,2024,WA,6,REP,182182,WA6_2024,DREW MACEWEN,H4WA06133,DREW MACEWEN,1.0
71,1984,CO,4,REP,146469,CO4_1984,HANK BROWN,H0CO04015,HANK BROWN,1.0
72,2024,WA,5,REP,240619,WA5_2024,MICHAEL BAUMGARTNER,H4WA05234,MICHAEL BAUMGARTNER,1.0
73,1996,MI,1,REP,69957,MI1_1996,BOB CARR,H4MI01064,BOB CARR,1.0
74,1996,MI,2,REP,165608,MI2_1996,PETER HOEKSTRA,H2MI02066,PETER HOEKSTRA,1.0
75,2024,WA,5,DEM,156074,WA5_2024,CARMELA CONROY,H4WA05168,CARMELA CONROY,1.0
76,1986,NJ,9,DEM,89634,NJ9_1986,ROBERT TORRICELLI,H2NJ09016,ROBERT TORRICELLI,1.0
77,1986,NJ,2,DEM,83821,NJ2_1986,WILLIAM HUGHES,H6NJ02046,WILLIAM HUGHES,1.0
78,2024,WA,4,REP,153477,WA4_2024,DAN NEWHOUSE,H4WA04104,DAN NEWHOUSE,1.0
79,1996,MI,3,REP,169466,MI3_1996,VERNON EHLERS,H4MI03045,VERNON EHLERS,1.0
80,2024,WA,2,DEM,263750,WA2_2024,RICK LARSEN,H0WA02080,RICK LARSEN,1.0
81,1996,MD,8,DEM,96229,MD8_1996,DONALD MOOERS,H6MD08317,DONALD MOOERS,1.0
82,1996,MA,1,REP,115801,MA1_1996,JANE SWIFT,H6MA01070,JANE SWIFT,1.0
83,1984,CO,3,DEM,90063,CO3_1984,W MITCHELL,H4CO03027,W MITCHELL,1.0
84,1996,MI,4,DEM,79691,MI4_1996,LISA DONALDSON,H2MI04195,LISA DONALDSON,1.0
85,1996,MI,3,DEM,72791,MI3_1996,BETSY FLORY,H4MI03151,BETSY FLORY,1.0
86,1996,MI,5,DEM,162675,MI5_1996,JAMES BARCIA,H2MI05051,JAMES BARCIA,1.0
87,1996,MI,5,REP,65542,MI5_1996,LAWRENCE SIMS,H6MI05144,LAWRENCE SIMS,1.0
88,1996,MI,6,DEM,66243,MI6_1996,CLARENCE ANNEN,H6MI06118,CLARENCE ANNEN,1.0
89,2024,WA,1,DEM,227213,WA1_2024,SUZAN DELBENE,H0WA08046,SUZAN DELBENE,1.0
90,1986,NJ,11,REP,75037,NJ11_1986,DEAN GALLO,H4NJ11018,DEAN GALLO,1.0
91,1996,MI,7,DEM,93725,MI7_1996,KIM TUNNICLIFF,H6MI07157,KIM TUNNICLIFF,1.0
92,1996,MI,7,REP,120227,MI7_1996,NICK SMITH,H2MI04021,NICK SMITH,1.0
93,1996,MD,8,REP,152538,MD8_1996,CONSTANCE MORELLA,H0MD08021,CONSTANCE MORELLA,1.0
94,1984,CO,3,REP,122669,CO3_1984,MICHAEL STRANG,H4CO03019,MICHAEL STRANG,1.0
95,1986,NJ,11,DEM,35280,NJ11_1986,FRANK ASKIN,H0NJ11016,FRANK ASKIN,1.0
96,1996,MI,8,DEM,141086,MI8_1996,DEBBIE STABENOW,H6MI08163,DEBBIE STABENOW,1.0
97,1976,AK,0,REP,83722,AK0_1976,DON YOUNG,H6AK00045,DON YOUNG,1.0
98,1986,NJ,12,DEM,41967,NJ12_1986,DAVID CRABIEL,H6NJ12094,DAVID CRABIEL,1.0
99,1996,MD,7,DEM,115764,MD7_1996,ELIJAH CUMMINGS,H6MD07160,ELIJAH CUMMINGS,1.0
100,1984,PA,11,DEM,108430,PA11_1984,PAUL KANJORSKI,H0PA11050,PAUL KANJORSKI,1.0
101,2010,FL,8,DEM,84167,FL8_2010,ALAN GRAYSON,H6FL08213,ALAN GRAYSON,1.0
102,1980,CT,3,REP,117024,CT3_1980,LAWRENCE DENARDIS,H0CT03056,LAWRENCE DENARDIS,1.0
103,1986,NJ,12,REP,72966,NJ12_1986,JIM COURTER,H8NJ13023,JIM COURTER,1.0
104,1986,NJ,13,REP,82866,NJ13_1986,H SAXTON,H4NJ13022,H SAXTON,1.0
105,2024,VA,11,DEM,273529,VA11_2024,GERALD CONNOLLY,H8VA11062,GERALD CONNOLLY,1.0
106,1996,MI,9,DEM,136856,MI9_1996,DALE KILDEE,H6MI07108,DALE KILDEE,1.0
107,2024,VA,10,DEM,215131,VA10_2024,SUHAS SUBRAMANYAM,H4VA10279,SUHAS SUBRAMANYAM,1.0
108,1996,MI,10,DEM,132829,MI10_1996,DAVID BONIOR,H6MI12017,DAVID BONIOR,1.0
109,1996,MI,9,REP,89733,MI9_1996,PATRICK NOWAK,H6MI09096,PATRICK NOWAK,1.0
110,2024,VA,10,REP,196343,VA10_2024,MIKE CLANCY,H2VA11206,MIKE CLANCY,1.0
111,2010,FL,11,DEM,91328,FL11_2010,KATHY CASTOR,H6FL11126,KATHY CASTOR,1.0
112,1992,IN,9,DEM,160980,IN9_1992,LEE HAMILTON,H6IN09036,LEE HAMILTON,1.0
113,1992,IN,9,REP,70057,IN9_1992,MICHAEL BAILEY,H2IN09076,MICHAEL BAILEY,1.0
114,2010,FL,11,REP,61817,FL11_2010,MIKE PRENDERGAST,H0FL11160,MIKE PRENDERGAST,1.0
115,2010,FL,10,REP,137943,FL10_2010,C YOUNG,H6FL06035,C YOUNG,1.0
116,1984,CO,2,DEM,118580,CO2_1984,TIMOTHY WIRTH,H6CO02024,TIMOTHY WIRTH,1.0
117,1996,MD,6,DEM,100910,MD6_1996,STEPHEN CRAWFORD,H4MD06050,STEPHEN CRAWFORD,1.0
118,2024,VA,9,DEM,109570,VA9_2024,KAREN BAKER,H4VA09057,KAREN BAKER,1.0
119,1986,NJ,13,DEM,43920,NJ13_1986,JOHN WYDRA,H6NJ13100,JOHN WYDRA,1.0
120,1986,NJ,14,REP,23822,NJ14_1986,ALBIO SIRES,H6NJ14124,ALBIO SIRES,1.0
121,1986,NJ,14,DEM,63057,NJ14_1986,FRANK GUARINI,H8NJ14013,FRANK GUARINI,1.0
122,1976,AK,0,DEM,34194,AK0_1976,EBEN HOPSON,H6AK00102,EBEN HOPSON,1.0
123,2024,VA,8,REP,94676,VA8_2024,JERRY TORRES,H4VA08414,JERRY TORRES,1.0
124,1996,MI,12,REP,94235,MI12_1996,JOHN PAPPAGEORGE,H2MI12032,JOHN PAPPAGEORGE,1.0
125,2010,FL,10,DEM,71313,FL10_2010,CHARLIE JUSTICE,H0FL10055,CHARLIE JUSTICE,1.0
126,2010,FL,12,REP,102704,FL12_2010,DENNIS ROSS,H0FL12101,DENNIS ROSS,1.0
127,2010,FL,12,DEM,87769,FL12_2010,LORI EDWARDS,H0FL12119,LORI EDWARDS,1.0
128,1980,CT,2,DEM,119176,CT2_1980,SAMUEL GEJDENSON,H0CT02017,SAMUEL GEJDENSON,1.0
129,1996,MI,12,DEM,133436,MI12_1996,SANDER LEVIN,H2MI17023,SANDER LEVIN,1.0
130,2024,VA,8,IND,3656,VA8_2024,BENTLEY HENSEL,H4VA08406,BENTLEY HENSEL,1.0
131,1996,MI,11,DEM,99303,MI11_1996,MORRIS FRUMIN,H6MI11118,MORRIS FRUMIN,1.0
132,1996,MD,6,REP,132853,MD6_1996,ROSCOE BARTLETT,H2MD06054,ROSCOE BARTLETT,1.0
133,1984,CT,2,DEM,124110,CT2_1984,SAMUEL GEJDENSON,H0CT02017,SAMUEL GEJDENSON,1.0
134,1984,CO,2,REP,101488,CO2_1984,MICHAEL NORTON,H4CO02011,MICHAEL NORTON,1.0
135,1984,CO,1,DEM,126348,CO1_1984,PATRICIA SCHROEDER,H6CO01034,PATRICIA SCHROEDER,1.0
136,1996,MI,13,DEM,123133,MI13_1996,LYNN RIVERS,H4MI13093,LYNN RIVERS,1.0
137,2024,VA,7,REP,192847,VA7_2024,DERRICK ANDERSON,H2VA07170,DERRICK ANDERSON,1.0
138,2024,VA,6,DEM,141612,VA6_2024,KEN MITCHELL,H4VA06061,KEN MITCHELL,1.0
139,1996,MI,16,DEM,136854,MI16_1996,JOHN DINGELL,H6MI16034,JOHN DINGELL,1.0
140,1996,MI,15,DEM,143683,MI15_1996,CAROLYN KILPATRICK,H6MI15127,CAROLYN KILPATRICK,1.0
141,1984,CT,3,DEM,129230,CT3_1984,BRUCE MORRISON,H2CT03011,BRUCE MORRISON,1.0
142,1996,MI,16,REP,78723,MI16_1996,JAMES DESANA,H6MI16133,JAMES DESANA,1.0
143,2024,VA,5,DEM,184229,VA5_2024,GLORIA WITT,H4VA05089,GLORIA WITT,1.0
144,2024,VA,3,DEM,219926,VA3_2024,ROBERT SCOTT,H6VA01117,ROBERT SCOTT,1.0
145,1986,NM,1,DEM,37138,NM1_1986,MANNY GARCIA,H4NM01033,MANNY GARCIA,1.0
146,2024,VA,4,DEM,252885,VA4_2024,JENNIFER MCCLELLAN,H4VA04066,JENNIFER MCCLELLAN,1.0
147,1976,AZ,1,REP,96397,AZ1_1976,JOHN RHODES,H6AZ01108,JOHN RHODES,1.0
148,1984,CO,1,REP,73993,CO1_1984,MARY DOWNS,H4CO01021,MARY DOWNS,1.0
149,1996,MD,5,DEM,121288,MD5_1996,STENY HOYER,H2MD05155,STENY HOYER,1.0
150,1986,NJ,1,DEM,93497,NJ1_1986,JAMES FLORIO,H6NJ01048,JAMES FLORIO,1.0
151,1986,NM,2,REP,77787,NM2_1986,JOE SKEEN,H0NM02039,JOE SKEEN,1.0
152,1996,MN,2,REP,107807,MN2_1996,GARY REVIER,H4MN02060,GARY REVIER,1.0
153,1996,MN,1,DEM,123147,MN1_1996,MARY RIEDER,H4MN01088,MARY RIEDER,1.0
154,1996,MN,3,REP,205816,MN3_1996,JIM RAMSTAD,H0MN00013,JIM RAMSTAD,1.0
155,2024,VA,2,REP,207368,VA2_2024,JENNIFER KIGGANS,H2VA02064,JENNIFER KIGGANS,1.0
156,2024,VA,1,REP,269657,VA1_2024,ROBERT WITTMAN,H8VA01147,ROBERT WITTMAN,1.0
157,1996,MN,3,DEM,87350,MN3_1996,STANLEY LEINO,H6MN03097,STANLEY LEINO,1.0
158,1984,CA,45,REP,149011,CA45_1984,DUNCAN HUNTER,H2CA42023,DUNCAN HUNTER,1.0
159,2024,VA,1,DEM,208445,VA1_2024,LESLIE MEHTA,H4VA01096,LESLIE MEHTA,1.0
160,2024,UT,4,REP,230627,UT4_2024,BURGESS OWENS,H0UT04076,BURGESS OWENS,1.0
161,2024,UT,4,DEM,109838,UT4_2024,KATRINA FALLICK-WANG,H4UT04060,KATRINA FALLICK-WANG,1.0
162,2024,UT,3,DEM,122780,UT3_2024,GLENN WRIGHT,H2UT03306,GLENN WRIGHT,1.0
163,2024,UT,3,REP,242496,UT3_2024,MIKE KENNEDY,H4UT03260,MIKE KENNEDY,1.0
164,1996,MN,4,REP,94110,MN4_1996,DENNIS NEWINSKI,H4MN04066,DENNIS NEWINSKI,1.0
165,1996,MN,4,DEM,145831,MN4_1996,BRUCE VENTO,H6MN04103,BRUCE VENTO,1.0
166,2010,FL,6,REP,179349,FL6_2010,CLIFF STEARNS,H8FL06056,CLIFF STEARNS,1.0
167,2010,FL,7,DEM,83206,FL7_2010,HEATHER BEAVEN,H0FL07077,HEATHER BEAVEN,1.0
168,2024,UT,4,OTHER,17347,UT4_2024,VAUGHN COOK,H4UT04086,VAUGHN COOK,1.0
169,2024,UT,2,REP,205234,UT2_2024,CELESTE MALOY,H4UT02296,CELESTE MALOY,1.0
170,2024,UT,2,OTHER,7840,UT2_2024,TYLER MURSET,H4UT02395,TYLER MURSET,1.0
171,2024,UT,1,DEM,117319,UT1_2024,BILL CAMPBELL,H4UT01132,BILL CAMPBELL,1.0
172,2024,UT,1,REP,230975,UT1_2024,BLAKE MOORE,H0UT01205,BLAKE MOORE,1.0
173,1984,CT,3,REP,115939,CT3_1984,LAWRENCE DENARDIS,H0CT03056,LAWRENCE DENARDIS,1.0
174,1986,NM,3,DEM,95760,NM3_1986,BILL RICHARDSON,H0NM01015,BILL RICHARDSON,1.0
175,2024,TX,37,DEM,252980,TX37_2024,LLOYD DOGGETT,H4TX10028,LLOYD DOGGETT,1.0
176,2024,TX,38,DEM,127640,TX38_2024,MELISSA MCDONOUGH,H4TX38011,MELISSA MCDONOUGH,1.0
177,2024,TX,38,REP,215030,TX38_2024,WESLEY HUNT,H0TX07170,WESLEY HUNT,1.0
178,1996,MD,5,REP,91806,MD5_1996,JOHN MORGAN,H6MD05123,JOHN MORGAN,1.0
179,2024,TX,36,REP,206009,TX36_2024,BRIAN BABIN,H6TX02079,BRIAN BABIN,1.0
180,2024,TX,36,DEM,91009,TX36_2024,DAYNA STEELE,H8TX36024,DAYNA STEELE,1.0
181,2024,TX,37,LIB,7511,TX37_2024,GIRISH ALTEKAR,H4TX07164,GIRISH ALTEKAR,1.0
182,1996,MN,5,DEM,158261,MN5_1996,MARTIN SABO,H8MN05023,MARTIN SABO,1.0
183,1984,CA,45,DEM,45325,CA45_1984,DAVID GUTHRIE,H4CA45014,DAVID GUTHRIE,1.0
184,2024,TX,34,DEM,102780,TX34_2024,VICENTE GONZALEZ,H6TX15162,VICENTE GONZALEZ,1.0
185,1996,MN,6,DEM,164921,MN6_1996,BILL LUTHER,H2MN06073,BILL LUTHER,1.0
186,1996,MD,4,DEM,142094,MD4_1996,ALBERT WYNN,H2MD05361,ALBERT WYNN,1.0
187,2024,TX,35,DEM,170509,TX35_2024,GREG CASAR,H2TX35144,GREG CASAR,1.0
188,2024,TX,35,REP,82610,TX35_2024,STEVEN WRIGHT,H4TX35025,STEVEN WRIGHT,1.0
189,2024,TX,34,REP,97603,TX34_2024,MAYRA FLORES,H2TX34113,MAYRA FLORES,1.0
190,1996,MN,7,DEM,170936,MN7_1996,COLLIN PETERSON,H2MN07014,COLLIN PETERSON,1.0
191,1986,NM,3,REP,38552,NM3_1986,DAVID CARGO,H6NM03018,DAVID CARGO,1.0
192,1986,NY,1,DEM,64217,NY1_1986,GEORGE HOCHBRUECKNER,H4NY01030,GEORGE HOCHBRUECKNER,1.0
193,2024,TX,33,DEM,114289,TX33_2024,MARC VEASEY,H2TX33073,MARC VEASEY,1.0
194,2024,TX,31,DEM,126470,TX31_2024,STUART WHITLOW,H4TX31081,STUART WHITLOW,1.0
195,2024,TX,32,REP,85941,TX32_2024,DARRELL DAY,H2TX32182,DARRELL DAY,1.0
196,1996,MD,3,REP,63229,MD3_1996,PATRICK MCDONOUGH,H6MD03235,PATRICK MCDONOUGH,1.0
197,1996,MN,6,REP,129988,MN6_1996,TAD JUDE,H0MN06051,TAD JUDE,1.0
198,2024,TX,31,REP,229087,TX31_2024,JOHN CARTER,H2TX31044,JOHN CARTER,1.0
199,1996,MN,8,DEM,185333,MN8_1996,JAMES OBERSTAR,H6MN08047,JAMES OBERSTAR,1.0
200,1996,MN,8,LIB,3688,MN8_1996,LARRY FUHOL,H6MN08070,LARRY FUHOL,1.0
201,1996,MN,7,REP,80132,MN7_1996,DARRELL MCKIGNEY,H6MN07254,DARRELL MCKIGNEY,1.0
202,1996,MD,3,DEM,130204,MD3_1996,BENJAMIN CARDIN,H6MD03177,BENJAMIN CARDIN,1.0
203,1984,CA,44,REP,39977,CA44_1984,NEILL CAMPBELL,H4CA44025,NEILL CAMPBELL,1.0
204,1986,NY,1,REP,53502,NY1_1986,GREGORY BLASS,H4NY01014,GREGORY BLASS,1.0
205,2024,TX,32,DEM,140536,TX32_2024,JULIE JOHNSON,H4TX32089,JULIE JOHNSON,1.0
206,2024,TX,32,LIB,5987,TX32_2024,KEVIN HALE,H0TX05125,KEVIN HALE,1.0
207,2024,TX,29,DEM,99379,TX29_2024,SYLVIA GARCIA,H8TX29052,SYLVIA GARCIA,1.0
208,1996,MS,1,REP,123724,MS1_1996,ROGER WICKER,H4MS01078,ROGER WICKER,1.0
209,2010,FL,13,DEM,83123,FL13_2010,JAMES GOLDEN,H0FL13109,JAMES GOLDEN,1.0
210,2010,FL,5,REP,208815,FL5_2010,RICHARD NUGENT,H0FL05139,RICHARD NUGENT,1.0
211,2010,FL,4,REP,178238,FL4_2010,ANDER CRENSHAW,H0FL04066,ANDER CRENSHAW,1.0
212,1996,MS,2,DEM,102503,MS2_1996,BENNIE THOMPSON,H4MS02068,BENNIE THOMPSON,1.0
213,1984,CA,44,DEM,99378,CA44_1984,JIM BATES,H0CA41011,JIM BATES,1.0
214,2024,TX,30,LIB,35175,TX30_2024,JRMAR JEFFERSON,H2TX01146,JRMAR JEFFERSON,1.0
215,2024,TX,28,DEM,125280,TX28_2024,HENRY CUELLAR,H2TX23082,HENRY CUELLAR,1.0
216,1976,AZ,2,DEM,106054,AZ2_1976,MORRIS UDALL,H6AZ02049,MORRIS UDALL,1.0
217,2024,TX,30,DEM,197650,TX30_2024,JASMINE CROCKETT,H2TX30178,JASMINE CROCKETT,1.0
218,2024,TX,28,REP,112018,TX28_2024,JAY FURMAN,H4TX28129,JAY FURMAN,1.0
219,1986,NY,2,REP,29937,NY2_1986,JEFFREY BUTZKE,H6NY02082,JEFFREY BUTZKE,1.0
220,1986,NY,2,DEM,66443,NY2_1986,THOMAS DOWNEY,H6NY02025,THOMAS DOWNEY,1.0
221,2024,TX,27,REP,183980,TX27_2024,MICHAEL CLOUD,H8TX27049,MICHAEL CLOUD,1.0
222,2024,TX,27,DEM,94596,TX27_2024,TANYA LLOYD,H4TX27089,TANYA LLOYD,1.0
223,2024,TX,26,REP,241096,TX26_2024,BRANDON GILL,H4TX26149,BRANDON GILL,1.0
224,2024,TX,25,REP,263042,TX25_2024,ROGER WILLIAMS,H2TX33040,ROGER WILLIAMS,1.0
225,1986,NH,2,DEM,29688,NH2_1986,LAWRENCE CRAIG-GREEN,H6NH02048,LAWRENCE CRAIG-GREEN,1.0
226,1984,CT,4,DEM,69666,CT4_1984,JOHN ORMAN,H4CT04023,JOHN ORMAN,1.0
227,1976,AZ,3,DEM,88854,AZ3_1976,BOB STUMP,H6AZ03112,BOB STUMP,1.0
228,2024,TX,24,DEM,149518,TX24_2024,SAM EPPLER,H2TX24197,SAM EPPLER,1.0
229,1996,MO,1,DEM,131659,MO1_1996,WILLIAM CLAY,H0MO01066,WILLIAM CLAY,1.0
230,1996,MD,2,DEM,88344,MD2_1996,CONNIE DEJULIIS,H4MD02075,CONNIE DEJULIIS,1.0
231,1996,MS,5,REP,71114,MS5_1996,DENNIS DOLLAR,H6MS05066,DENNIS DOLLAR,1.0
232,1996,MS,4,DEM,66836,MS4_1996,KEVIN ANTOINE,H6MS04119,KEVIN ANTOINE,1.0
233,1996,MS,5,DEM,103415,MS5_1996,GENE TAYLOR,H8MS05047,GENE TAYLOR,1.0
234,2024,TX,22,REP,209285,TX22_2024,TROY NEHLS,H0TX22302,TROY NEHLS,1.0
235,1984,CA,43,DEM,50996,CA43_1984,LOIS HUMPHREYS,H4CA43027,LOIS HUMPHREYS,1.0
236,1996,MO,2,REP,165999,MO2_1996,JAMES TALENT,H2MO02037,JAMES TALENT,1.0
237,1996,MD,1,REP,131033,MD1_1996,WAYNE GILCHREST,H8MD01037,WAYNE GILCHREST,1.0
238,2024,TX,22,DEM,127604,TX22_2024,MARQUETTE GREENE-SCOTT,H4TX22197,MARQUETTE GREENE-SCOTT,1.0
239,1976,AZ,4,REP,93154,AZ4_1976,ELDON RUDD,H6AZ04029,ELDON RUDD,1.0
240,2024,TX,21,REP,263744,TX21_2024,CHIP ROY,H8TX21307,CHIP ROY,1.0
241,2024,TX,21,DEM,153765,TX21_2024,KRISTIN HOOK,H4TX21108,KRISTIN HOOK,1.0
242,1996,MO,2,DEM,100372,MO2_1996,JOAN HORN,H0MO02064,JOAN HORN,1.0
243,1984,CA,42,DEM,60025,CA42_1984,MARY BROPHY,H4CA42011,MARY BROPHY,1.0
244,2024,TX,20,DEM,157890,TX20_2024,JOAQUIN CASTRO,H2TX35011,JOAQUIN CASTRO,1.0
245,2024,TX,21,LIB,8914,TX21_2024,BOB KING,H4TX21116,BOB KING,1.0
246,1996,MO,3,DEM,137300,MO3_1996,RICHARD GEPHARDT,H6MO03119,RICHARD GEPHARDT,1.0
247,1996,MO,4,REP,81650,MO4_1996,BILL PHELPS,H6MO04158,BILL PHELPS,1.0
248,1996,MO,4,LIB,5573,MO4_1996,EDWIN HOAG,H6MO04166,EDWIN HOAG,1.0
249,1996,MO,4,DEM,153566,MO4_1996,IKE SKELTON,H6MO04141,IKE SKELTON,1.0
250,1996,MO,3,REP,90202,MO3_1996,DEBORAH WHEELEHAN,H6MO03192,DEBORAH WHEELEHAN,1.0
251,1986,NY,3,REP,51664,NY3_1986,JOSEPH GUARINO,H6NY03015,JOSEPH GUARINO,1.0
252,1986,NY,3,DEM,83985,NY3_1986,ROBERT MRAZEK,H2NY03014,ROBERT MRAZEK,1.0
253,2024,TX,18,REP,66810,TX18_2024,LANA CENTONZE,H4TX18161,LANA CENTONZE,1.0
254,2024,TX,18,DEM,151834,TX18_2024,SYLVESTER TURNER,H4TX18237,SYLVESTER TURNER,1.0
255,2024,TX,19,LIB,23964,TX19_2024,BERNARD JOHNSON,H4TX19334,BERNARD JOHNSON,1.0
256,2024,TX,19,REP,214950,TX19_2024,JODEY ARRINGTON,H6TX19099,JODEY ARRINGTON,1.0
257,2024,TX,19,IND,27461,TX19_2024,NATHAN LEWIS,H2TX19072,NATHAN LEWIS,1.0
258,2024,TX,17,REP,193101,TX17_2024,PETE SESSIONS,H2TX03126,PETE SESSIONS,1.0
259,1986,NY,4,REP,80578,NY4_1986,NORMAN LENT,H6NY04039,NORMAN LENT,1.0
260,2024,TX,17,DEM,97941,TX17_2024,MARK LORENZEN,H4TX17114,MARK LORENZEN,1.0
261,1986,NY,4,DEM,41117,NY4_1986,PATRICIA SULLIVAN,H6NY04096,PATRICIA SULLIVAN,1.0
262,1996,MO,5,DEM,144223,MO5_1996,KAREN MCCARTHY,H4MO05069,KAREN MCCARTHY,1.0
263,1984,CT,4,REP,165644,CT4_1984,STEWART MCKINNEY,H6CT04028,STEWART MCKINNEY,1.0
264,1996,ME,2,REP,70856,ME2_1996,PAUL YOUNG,H6ME02098,PAUL YOUNG,1.0
265,1996,MD,1,DEM,81825,MD1_1996,STEVEN EASTAUGH,H4MD01036,STEVEN EASTAUGH,1.0
266,2024,TX,16,DEM,131391,TX16_2024,VERONICA ESCOBAR,H8TX16109,VERONICA ESCOBAR,1.0
267,1986,NY,5,DEM,41456,NY5_1986,MICHAEL SULLIVAN,H6NY05044,MICHAEL SULLIVAN,1.0
268,1996,ME,2,DEM,205439,ME2_1996,JOHN BALDACCI,H4ME02093,JOHN BALDACCI,1.0
269,1986,NY,5,REP,83511,NY5_1986,RAYMOND MCGRATH,H0NY05021,RAYMOND MCGRATH,1.0
270,1986,NH,2,REP,85479,NH2_1986,JUDD GREGG,H0NH02033,JUDD GREGG,1.0
271,2010,FL,5,DEM,100858,FL5_2010,JAMES PICCILLO,H0FL05113,JAMES PICCILLO,1.0
272,2010,FL,3,OTHER,4625,FL3_2010,TERRY MARTIN-BACK,H0FL03076,TERRY MARTIN-BACK,1.0
273,1996,MO,5,REP,61803,MO5_1996,PENNY BENNETT,H6MO05163,PENNY BENNETT,1.0
274,1976,AR,1,DEM,116217,AR1_1976,BILL ALEXANDER,H6AR01023,BILL ALEXANDER,1.0
275,2024,TX,15,DEM,95965,TX15_2024,MICHELLE VALLEJO,H2TX15203,MICHELLE VALLEJO,1.0
276,1996,ME,1,DEM,173745,ME1_1996,THOMAS ALLEN,H6ME01157,THOMAS ALLEN,1.0
277,1996,MO,6,DEM,169006,MO6_1996,PAT DANNER,H6MO06039,PAT DANNER,1.0
278,1996,MO,7,REP,162558,MO7_1996,ROY BLUNT,H6MO07128,ROY BLUNT,1.0
279,2024,TX,14,DEM,95875,TX14_2024,RHONDA HART,H4TX14111,RHONDA HART,1.0
280,1986,NY,6,DEM,58317,NY6_1986,FLOYD FLAKE,H6NY06067,FLOYD FLAKE,1.0
281,1984,CA,41,LIB,7303,CA41_1984,SARA BAASE,H4CA41054,SARA BAASE,1.0
282,1986,NY,6,REP,22980,NY6_1986,RICHARD DIETL,H6NY06083,RICHARD DIETL,1.0
283,1996,MO,9,REP,123580,MO9_1996,KENNY HULSHOF,H4MO09046,KENNY HULSHOF,1.0
284,2024,TX,12,REP,215564,TX12_2024,CRAIG GOLDMAN,H4TX12065,CRAIG GOLDMAN,1.0
285,2024,TX,12,DEM,124154,TX12_2024,TREY HUNT,H2TX12085,TREY HUNT,1.0
286,2024,TX,13,REP,240622,TX13_2024,RONNY JACKSON,H0TX13228,RONNY JACKSON,1.0
287,1996,MO,7,DEM,79306,MO7_1996,RUTH BAMBERGER,H6MO07136,RUTH BAMBERGER,1.0
288,1996,MO,8,DEM,83084,MO8_1996,EMILY FIREBAUGH,H6MO08068,EMILY FIREBAUGH,1.0
289,2024,TX,11,REP,211975,TX11_2024,AUGUST PFLUGER,H0TX11230,AUGUST PFLUGER,1.0
290,1996,MO,8,IND,112472,MO8_1996,JO EMERSON,H6MO08084,JO EMERSON,1.0
291,1996,MO,8,REP,23477,MO8_1996,RICHARD KLINE,H6MO08076,RICHARD KLINE,1.0
292,1996,MO,9,DEM,117685,MO9_1996,HAROLD VOLKMER,H6MO09066,HAROLD VOLKMER,1.0
293,1986,NY,7,DEM,62836,NY7_1986,GARY ACKERMAN,H4NY07011,GARY ACKERMAN,1.0
294,2024,TX,10,REP,221229,TX10_2024,MICHAEL MCCAUL,H4TX10093,MICHAEL MCCAUL,1.0
295,2024,TX,10,DEM,118280,TX10_2024,THERESA BOISSEAU,H4TX10226,THERESA BOISSEAU,1.0
296,1996,MT,0,DEM,174516,MT0_1996,BILL YELLOWTAIL,H6MT00055,BILL YELLOWTAIL,1.0
297,1996,MT,0,REP,211975,MT0_1996,RICK HILL,H6MT00014,RICK HILL,1.0
298,1984,CA,41,REP,161068,CA41_1984,BILL LOWERY,H0CA41078,BILL LOWERY,1.0
299,1996,LA,7,DEM,113351,LA7_1996,HUNTER LUNDY,H6LA07107,HUNTER LUNDY,1.0
300,1986,NY,7,REP,14459,NY7_1986,EDWARD RODRIGUEZ,H6NY07099,EDWARD RODRIGUEZ,1.0
301,2024,TX,8,DEM,108754,TX8_2024,LAURA JONES,H0TX08145,LAURA JONES,1.0
302,2024,TX,8,REP,233423,TX8_2024,MORGAN LUTTRELL,H2TX08182,MORGAN LUTTRELL,1.0
303,1980,CT,4,DEM,74326,CT4_1980,JOHN PHILLIPS,H0CT04039,JOHN PHILLIPS,1.0
304,2010,FL,14,REP,188341,FL14_2010,CONNIE MACK,H4FL14059,CONNIE MACK,1.0
305,2010,FL,14,DEM,74525,FL14_2010,JAMES ROACH,H0FL14065,JAMES ROACH,1.0
306,1980,CT,1,DEM,137849,CT1_1980,WILLIAM COTTER,H6CT01032,WILLIAM COTTER,1.0
307,2010,FL,3,DEM,94744,FL3_2010,CORRINE BROWN,H2FL03056,CORRINE BROWN,1.0
308,1996,NE,1,DEM,67152,NE1_1996,PATRICK COMBS,H4NE01031,PATRICK COMBS,1.0
309,1996,LA,6,REP,1,LA6_1996,RICHARD BAKER,H6LA06083,RICHARD BAKER,1.0
310,1996,NE,2,DEM,88447,NE2_1996,JAMES DAVIS,H6NE02083,JAMES DAVIS,1.0
311,1996,NE,2,REP,125201,NE2_1996,JON CHRISTENSEN,H4NE02047,JON CHRISTENSEN,1.0
